paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
5019,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,not_specified,preprint,"Headline artefact is MedBench v5, a benchmark instrument with information-flow stressors, a process-audit protocol and hallucination-propagation monitoring; frontier models are scored on it in the lab."
5024,loop_evaluation_and_diagnosis,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Contributes a diagnostic account of agent reasoning (evidence ignored in 68% of traces, scaffold explains 1.5% of variance) from 25,000 runs with base model and scaffold deliberately varied across eight domains."
5025,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"The mechanism is selection over candidate rollouts: Recursive Tournament Voting narrows a population by small-group comparison, with distilled summaries for sequential reuse; lab results on SWE-Bench Verified and Terminal-Bench."
5026,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ReSum's claim is periodic condensation of interaction history into compact summaries so exploration is unbounded, with GRPO adapted to the segmented trajectories; evidence is lab benchmark gains over ReAct."
5036,loop_evaluation_and_diagnosis,metric,validation_research,benchmark,not_specified,preprint,"The artefact is a measuring instrument, the AgentMeter Score scoring quality, budget sensitivity and zero-reward execution, plus a description-variant procedure for fairness; LM-CLI pairs are scored in the lab."
5039,self_evolution,method,validation_research,case_study,fully_autonomous,preprint,"Contribution is automated search over harness configurations that improves the agent between runs, formalised as constrained Bayesian optimization; evidence is one four-round tuning study on a production coding agent."
5047,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"AdaMEM contributes retrieval that continues through the episode, pairing offline trajectory memory with short-term strategy memory generated on the fly; validated on ALFWorld, WebShop and HotpotQA in the lab."
5051,loop_evaluation_and_diagnosis,model,philosophical_paper,case_study,not_specified,preprint,"The artefact is a 12-dimension source-code taxonomy of coding-agent scaffolds and five composable loop primitives, an instrument spanning mechanisms rather than proposing one; grounded in 13 open-source agents at pinned commits."
5055,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ActiveMem decouples memory from reasoning, with a parallel distributed store accumulating and consolidating gists the Planner reads; validated on BrowseComp-Plus and GAIA. Runner-up: multi_agent_coordination."
5064,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ReasoningBank is a write-retrieve-consolidate policy distilling strategies from self-judged successes and failures across sessions; lab benchmark results on web browsing and software engineering. Runner-up: self_evolution."
5069,memory_and_context_management,tool,validation_research,benchmark,fully_autonomous,preprint,"PEEK caches reusable orientation knowledge as a fixed-budget context map maintained by distil, edit and evict modules; measured on long-context reasoning and aggregation benchmarks against ACE."
5073,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"DREvo is a harness self-evolution method that recalibrates historical trial evidence into search directions across evolution iterations; evidence is lab accuracy on five domain-reasoning and agentic benchmarks."
5081,memory_and_context_management,method,validation_research,controlled_experiment,human_in_the_loop,preprint,"RSCB-MC is a retrieval-control policy choosing among no-memory, injection, summarisation, abstention and asking for feedback under a false-positive penalty; evidence is offline replay and a bounded 200-case validation against baselines."
5092,memory_and_context_management,model,validation_research,controlled_experiment,fully_autonomous,preprint,"An empirical audit of one named context-management mechanism, masking stale observations, yielding a regime map over retriever strength and model capacity; conditions swept over backbones from 4B to 284B and three retrievers."
